anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shop_id,userid
,,,,,,,,,,,,,,,,,,,,,,,
False,13309146.0,herimarjuki,2568.0,2365066186.0,"Mantap, berfungsi dengan normal, Jangan ragu belanja di toko ini, next mau order lagi. ",219.0,362.0,1589079429.0,1.0,2487672761.0,1589079429.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,13310449.0
,,,,,,,,,,,,,,,,,,,,,,,
False,9583047.0,hyungstore,2568.0,2426649492.0,Manteppppppppgan ,219.0,362.0,1590031981.0,1.0,2487672761.0,1590031981.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,9584344.0
,,,,,,,,,,,,,,,,,,,,,,,
False,217457184.0,rafliakbar15,2568.0,2430880364.0,"Produk berjalan lancar sekali ya sejauh ini, pelayanan, pertanyaannya cepat terjawab walaupun saya banyak tanya hahahaha, makasih banyak buat sellernya ya.",219.0,362.0,1590080135.0,1.0,2487672761.0,1590080135.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,217461101.0
,,,,,,,,,,,,,,,,,,,,,,,
False,1678330.0,ditapurwitasari,2568.0,2444631963.0,akhirnya bisa netflixan juga. thanks seller,219.0,362.0,1590399154.0,1.0,2487672761.0,1590399154.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,1679543.0
,,,,,,,,,,,,,,,,,,,,,,,
False,8505932.0,sandiedesign,2568.0,2330859666.0,Mantaf fast respondddd ,219.0,362.0,1588503076.0,1.0,2487672761.0,1588503076.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,8507228.0
,,,,,,,,,,,,,,,,,,,,,,,
False,11430315.0,yk_handler,2568.0,2346680075.0,"Pesanan kedua, lgsg joss... Thx gan...",219.0,362.0,1588781573.0,1.0,2487672761.0,1588781573.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,11431615.0
,,,,,,,,,,,,,,,,,,,,,,,
False,124121301.0,ihsan21ginanjar,2568.0,2417561822.0,"Bagus, mudah mudahan awet",219.0,362.0,1589881031.0,1.0,2487672761.0,1589881031.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,124123125.0
,,,,,,,,,,,,,,,,,,,,,,,
False,28228001.0,andikayos72,2568.0,2358857591.0,Mantabb proses ga sampai 10 menit langsung bisa nonton 👍👍👍👍👍👍👍👍,219.0,362.0,1588971201.0,1.0,2487672761.0,1588971201.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,28229385.0
,,,,,,,,,,,,,,,,,,,,,,,
True,66590211.0,j*****a,2568.0,2450747020.0,Gercepppp bener baru bayar langsung dikirim email nya mantep la,219.0,362.0,1590555432.0,1.0,2487672761.0,1590555432.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,66591668.0
,,,,,,,,,,,,,,,,,,,,,,,
True,6689835.0,d*****a,2568.0,2447344004.0,"Mantap. abis beli dalam waktu hitungan menit sudah dapat account'nya. 

account'nya bener bener baru dan ga ada history sebelumnya. sip dah",219.0,362.0,1590474436.0,1.0,2487672761.0,1590474436.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,6691150.0
,,,,,,,,,,,,,,,,,,,,,,,
False,26939968.0,shabrinakirana,2568.0,2445725375.0,fast respon💯💯💯💯💯,219.0,362.0,1590421606.0,1.0,2487672761.0,1590421606.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,26941304.0
,,,,,,,,,,,,,,,,,,,,,,,
False,9909868.0,ganisnet,2568.0,2352790899.0,"Mantap... respon cepat, semoga ke depan Tidak ada kendala.",219.0,362.0,1588883845.0,1.0,2487672761.0,1588883845.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,9911165.0
,,,,,,,,,,,,,,,,,,,,,,,
True,29724366.0,d*****n,2568.0,2370774070.0,,219.0,362.0,1589177157.0,1.0,2487672761.0,1589177157.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,29725750.0
,,,,,,,,,,,,,,,,,,,,,,,
False,37102762.0,shophealth,2568.0,2429302473.0,Mantap semoga sukses selalu seller nya,219.0,362.0,1590059104.0,1.0,2487672761.0,1590059104.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,37104147.0
,,,,,,,,,,,,,,,,,,,,,,,
False,198070497.0,rizky_windu_antara,2568.0,2408590804.0,"Respon seller sangat cepat, dan bahkan belum sampe 10 menit setelah pembayaran, akun langsung dikirimkann dan bisa digunakan",219.0,362.0,1589748874.0,1.0,2487672761.0,1589748874.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,198073517.0
,,,,,,,,,,,,,,,,,,,,,,,
False,28304516.0,hotmanhotman,2568.0,2425786279.0,Mantap..!!!,219.0,362.0,1590012787.0,1.0,2487672761.0,1590012787.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,28305900.0
,,,,,,,,,,,,,,,,,,,,,,,
False,31745078.0,t3k3k,2568.0,2390009138.0,"Seller Fast response, komunikatif",219.0,362.0,1589453832.0,1.0,2487672761.0,1589453832.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,31746462.0
,,,,,,,,,,,,,,,,,,,,,,,
False,16651132.0,nondamantalia,2568.0,2367839146.0,Terimakasih. Respon penjual cepat.,219.0,362.0,1589114343.0,1.0,2487672761.0,1589114343.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,16652468.0
,,,,,,,,,,,,,,,,,,,,,,,
False,109986891.0,fiovaltsa,2568.0,2306002399.0,Fast response. Aku br bisa coba pagi ini lgs oke bisa buka netflix tanpa kendala uhuy. Terima kasih ya,219.0,362.0,1588032895.0,0.0,2487672761.0,1588032895.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,109988472.0
,,,,,,,,,,,,,,,,,,,,,,,
False,78258780.0,jonathanraine,2568.0,2437000259.0,Bagus,219.0,362.0,1590203527.0,1.0,2487672761.0,1590203527.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,78260254.0
,,,,,,,,,,,,,,,,,,,,,,,
False,78674084.0,vionaseptiavii,2568.0,2339159074.0,"Baguss, kalao ada kendala langsung di bantu tinggal chat via wa seller ramah ;)",219.0,362.0,1588666028.0,1.0,2487672761.0,1588666028.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,78675558.0
,,,,,,,,,,,,,,,,,,,,,,,
False,23512240.0,zulzumir,2568.0,2446370992.0,"Walaupun sedang libur tp respon sangat baik, sangat puas dgn pelayanannya",219.0,362.0,1590458088.0,1.0,2487672761.0,1590458088.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,23513576.0
,,,,,,,,,,,,,,,,,,,,,,,
True,175172425.0,e*****s,2568.0,2410696881.0,Terima kasih sudah bisa dipakai untuk nonton. Proses pengerjaan sangat cepat. ,219.0,362.0,1589783722.0,1.0,2487672761.0,1589783722.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,175174910.0
,,,,,,,,,,,,,,,,,,,,,,,
False,55022374.0,albert401,2568.0,2330507707.0,Pelayanannya cepet banget dan sampai saat ini belom ada masalah . Mantapp,219.0,362.0,1588497340.0,1.0,2487672761.0,1588497340.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,55023798.0
,,,,,,,,,,,,,,,,,,,,,,,
False,20862476.0,tans17,2568.0,2375660065.0,"Maaf baru kasih testimoni, mantab lancar jaya sukses trus ",219.0,362.0,1589259115.0,1.0,2487672761.0,1589259115.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,20863812.0
,,,,,,,,,,,,,,,,,,,,,,,
False,8346974.0,mirawhidyaningsih,2568.0,2457434571.0,Pelayanan dan kualitas bagus,219.0,362.0,1590669897.0,1.0,2487672761.0,1590669897.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,8348271.0
,,,,,,,,,,,,,,,,,,,,,,,
False,21961951.0,rhadityagautama,2568.0,2353607137.0,"mudah2an lancar ga bermasalah
",219.0,362.0,1588906177.0,1.0,2487672761.0,1588906177.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,21963287.0
,,,,,,,,,,,,,,,,,,,,,,,
True,67145605.0,c*****e,2568.0,2378002770.0,"Respon cepat, tidak perlu menunggu lama untuk akun netflix nya",219.0,362.0,1589282641.0,1.0,2487672761.0,1589282641.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,67147061.0
,,,,,,,,,,,,,,,,,,,,,,,
False,3591883.0,novianasari,2568.0,2457282966.0,Mantap bukan kaleng kaleng,219.0,362.0,1590667949.0,1.0,2487672761.0,1590667949.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,3593255.0
,,,,,,,,,,,,,,,,,,,,,,,
False,30266726.0,ivanaudi,2568.0,2461515897.0,"baru beli sudah langsung dikasi account dalam hitungan menit, proses sangat cepat. semoga lancar jaya. terima kasih!",219.0,362.0,1590748812.0,1.0,2487672761.0,1590748812.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,30268110.0
,,,,,,,,,,,,,,,,,,,,,,,
False,130747206.0,veritas16,2568.0,2446655435.0,Works dan sesuai dengan deskripsi nya! :) Terimakasih ,219.0,362.0,1590463685.0,1.0,2487672761.0,1590463685.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,130749030.0
,,,,,,,,,,,,,,,,,,,,,,,
False,237789338.0,adeyunita13,2568.0,2409654407.0,"gilaaaa keren bgt , langsung masuk ga ada hambatan apa apa langsung bebas nonton netflix sepuasnya 👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻",219.0,362.0,1589773463.0,1.0,2487672761.0,1589773463.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,237794593.0
,,,,,,,,,,,,,,,,,,,,,,,
True,83295561.0,y*****i,2568.0,2335785530.0,"untuk saat ini belom ada masalah,,,respon nya mengalahkan halilintar 👍👍",219.0,362.0,1588596469.0,1.0,2487672761.0,1588596469.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,83297038.0
,,,,,,,,,,,,,,,,,,,,,,,
False,58484020.0,stv36963,2568.0,2399190196.0,Produk berhasil dan normal👍mantab,219.0,362.0,1589598832.0,1.0,2487672761.0,1589598832.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,58485450.0
,,,,,,,,,,,,,,,,,,,,,,,
False,169180102.0,jacintadacosta83,2568.0,2447239458.0,Langsung berfngsi..semoga  lancar terus kedepanya,219.0,362.0,1590472882.0,1.0,2487672761.0,1590472882.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,169182424.0
,,,,,,,,,,,,,,,,,,,,,,,
False,262168257.0,supersandal,2568.0,2396328395.0,"Bagus, fast respon, mantap dan mudah digunakan, tinggal duduk manis nonton sepuasnya",219.0,362.0,1589541840.0,1.0,2487672761.0,1589541840.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,262170356.0
,,,,,,,,,,,,,,,,,,,,,,,
False,95329579.0,encepsupratman,2568.0,2420114034.0,mantaapppp bukan kaleng - kaleng ini mah 😍,219.0,362.0,1589925094.0,2.0,2487672761.0,1589926669.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,95331057.0
,,,,,,,,,,,,,,,,,,,,,,,
True,229684199.0,z*****9,2789.0,2419911797.0,"Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original.",521.0,650.0,1589914563.0,1.0,3914566197.0,1589914563.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,229688795.0
,,,,,,,,,,,,,,,,,,,,,,,
True,229684199.0,z*****9,2789.0,2419913039.0,"Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original.",521.0,650.0,1589914667.0,1.0,3914566197.0,1589914667.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,229688795.0
,,,,,,,,,,,,,,,,,,,,,,,
True,229684199.0,z*****9,2789.0,2419918316.0,"Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original.",521.0,650.0,1589915123.0,1.0,3914566197.0,1589915123.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,229688795.0
,,,,,,,,,,,,,,,,,,,,,,,
True,229684199.0,z*****9,2789.0,2419922462.0,"Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original. 
Recommended seller. Pengiriman cepat. Barang original.
Recommended seller. Pengiriman cepat. Barang original.",521.0,650.0,1589915472.0,1.0,3914566197.0,1589915472.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,229688795.0
,,,,,,,,,,,,,,,,,,,,,,,
False,93869779.0,awanpijar,2568.0,2358313606.0,"Fast resp banget , sejauh ini oke2 aja gaada maslaah semoga tahan lama ya",219.0,362.0,1588951451.0,1.0,2487672761.0,1588951451.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,93871257.0
,,,,,,,,,,,,,,,,,,,,,,,
False,1723279.0,deriz,2568.0,2347451628.0,"Proses cepat, langsung bisa login dan fast respon untuk balas chat ny",219.0,362.0,1588814246.0,1.0,2487672761.0,1588814246.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,1724511.0
,,,,,,,,,,,,,,,,,,,,,,,
False,265416156.0,novrizky,2568.0,2439126901.0,"Sellernya responsive, produk sesuai dan langsung bisa digunakan.",219.0,362.0,1590231402.0,1.0,2487672761.0,1590231402.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,265418841.0
,,,,,,,,,,,,,,,,,,,,,,,
False,63540316.0,feronikaarios,2568.0,2319784867.0,Bagus cepet👍👍👍👍,219.0,362.0,1588281414.0,1.0,2487672761.0,1588281414.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,63541759.0
,,,,,,,,,,,,,,,,,,,,,,,
False,40712841.0,rizarts,2568.0,2464207823.0,,219.0,362.0,1590810512.0,1.0,2487672761.0,1590810512.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,40714226.0
,,,,,,,,,,,,,,,,,,,,,,,
False,158471860.0,mangpaai,2568.0,2387080600.0,Mantaaps 👌,219.0,362.0,1589428178.0,1.0,2487672761.0,1589428178.0,,Netflix Lifetime ( Garansi Seumur hi,1.0,2376.0,19.0,6.0,6.0,8.0,1211.0,5.0,88870564.0,158473877.0
,,,,,,,,,,,,,,,,,,,,,,,
False,172212103.0,silvianaseptianty,2789.0,2173333315.0,"Beli lifetime..
Garansi 2 tahun..
Baru pake 1mggu akun ga bisa smua!!!!!!!
Kmrn bilang bsa ganti yg lain
Udah oke gpp ganti 1bulan netflix aja. Rugi rugi gpp.. yg penting ada tanggung jawabnya!!
Dan hasilnya nihil!!!!
No recommend!!!!!!!!!!",521.0,650.0,1584901209.0,0.0,3914566197.0,1584901209.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,-1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,1.0,157852268.0,172214520.0
,,,,,,,,,,,,,,,,,,,,,,,
False,149428492.0,agung_laszia_hari_santosa,2789.0,2178506075.0,terima kasih mas. semangat ya kerjanya semoga dilancarkan rejeki nya . sehat selalu ,521.0,650.0,1585054762.0,0.0,3914566197.0,1585054762.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,149430316.0
,,,,,,,,,,,,,,,,,,,,,,,
False,8245375.0,farahdilla11,2789.0,2150703816.0,"belum sampe 3 minggu, akun udh terganti password, dan gabisa log in, udh chat via shoppee atau whatsapp masi no respon, mana nih garansi 2 tahun? akan saya ganti ketika penjual mau membalas chat saya",521.0,650.0,1584263300.0,2.0,3914566197.0,1585007539.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,-1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,1.0,157852268.0,8246671.0
,,,,,,,,,,,,,,,,,,,,,,,
False,32218518.0,yuniiyuniiar,2789.0,2124593382.0,"Kualitas produk baik , harga produk baik , kecepatan pengiriman baik , respon penjual sangat baik . Semoga lancar terus tanpa kendala. Tengkyu",521.0,650.0,1583639132.0,0.0,3914566197.0,1583639132.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,32219902.0
,,,,,,,,,,,,,,,,,,,,,,,
False,28844182.0,binjai2005,2789.0,2107479553.0,"hati hati beli produk dgn penjual ini
waktu mau beli saja cepat respon.
sesudah anda beli. ada masalah . penjual tdk akan merespon anda.
saya beli netflix yg katanya 2tahun .belum 1 bulan sdh ngk bisa pakai passwordnya.
sdh message 3hari belum dibaca.

semoga yg lain tidak kecewa seperti saya",521.0,650.0,1583252391.0,2.0,3914566197.0,1585131324.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,-1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,1.0,157852268.0,28845566.0
,,,,,,,,,,,,,,,,,,,,,,,
False,24544242.0,dwi.susilawati84,2789.0,2125220114.0,Seller ramah dan professional. Semuanya sesuai dengan deskripsi produk dan seller bertanggung jawab jika buyer mengalami kendala dengan aplikasi. Mantapsssssss,521.0,650.0,1583650891.0,0.0,3914566197.0,1583650891.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,24545578.0
,,,,,,,,,,,,,,,,,,,,,,,
False,2837293.0,adindanugroho,2789.0,2099878912.0,sellernya gercep banget kasih instruksinya jelas dan rinci banget. jadi kalo ada masalah lgsg bisa teratasi. hopefully akunnya ga banyak masalah dan bisa lancar nonton hehe. 10/10 recommended!,521.0,650.0,1583057733.0,0.0,3914566197.0,1583057733.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,2838585.0
,,,,,,,,,,,,,,,,,,,,,,,
False,117064889.0,haweyang,2789.0,2124661458.0,Seller terpercaya fast respon di bantu sampai bisa nonton sm adminnya... ,521.0,650.0,1583640470.0,0.0,3914566197.0,1583640470.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,117066713.0
,,,,,,,,,,,,,,,,,,,,,,,
False,91583997.0,nurlinalestari.10,2789.0,2119691345.0,Alhamdulillah dibantu dengan baik sampai tersetel dengan baik d device,521.0,650.0,1583508442.0,0.0,3914566197.0,1583508442.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,91585475.0
,,,,,,,,,,,,,,,,,,,,,,,
False,62926295.0,riyasucitawakalni32,2789.0,2100079073.0,Setelah berbagai problem akhir nya bisa seller lumayan tanggep respon juga mayan lah moga moga bertahan lama ,521.0,650.0,1583062690.0,0.0,3914566197.0,1583062690.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,62927737.0
,,,,,,,,,,,,,,,,,,,,,,,
False,46476513.0,silviasdw,2789.0,2115295316.0,Fast respon .. mantap .. semoga sukses selalu,521.0,650.0,1583422849.0,0.0,3914566197.0,1583422849.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,46477899.0
,,,,,,,,,,,,,,,,,,,,,,,
False,8628893.0,v8kllr,2789.0,2082921599.0,"Response baik, login diberikan dalam hitungan menit. Login pertama ga bisa, login kedua bisa dipake tapi cuma sebentar lalu sudah ga bisa dipake. Login ketiga sampe skrg masih lancar. Mudah mudahan lancar terus selama garansi 2th",521.0,650.0,1582601763.0,0.0,3914566197.0,1582601763.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,8630189.0
,,,,,,,,,,,,,,,,,,,,,,,
False,67783259.0,ikballakbar,2789.0,2103295546.0,Di awal emang respon cepet. Udah lama kelamaan ga pernah jawab sehuruf pun.,521.0,650.0,1583151091.0,2.0,3914566197.0,1585057954.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,0.0,1147.0,12.0,2.0,1.0,6.0,2514.0,2.0,157852268.0,67784716.0
,,,,,,,,,,,,,,,,,,,,,,,
False,42032608.0,oniemby,2789.0,2101063246.0,"Respon baik.
Cepat.
Dapet edukasi.
Pertama beli oke.
Kedua beli lagi disini oke.
Terbaik penjualnya ",521.0,650.0,1583110350.0,0.0,3914566197.0,1583110350.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,42033994.0
,,,,,,,,,,,,,,,,,,,,,,,
False,103408079.0,pongkaraeng,2789.0,2131127815.0,mantab,521.0,650.0,1583799890.0,0.0,3914566197.0,1583799890.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,103409558.0
,,,,,,,,,,,,,,,,,,,,,,,
False,218029252.0,ayslsmn,2789.0,2100785506.0,"Senyum mu ga harus manis, alis mu ga pa harus di tulis pensil, rambut mu ga perlu di warna seperti pelangi semesta, di tutup aurat saja, karna cantik bukan apa kata mereka.
 tapi apa kata hatimu yg sesungguhnya",521.0,650.0,1583087672.0,0.0,3914566197.0,1583087672.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,218033196.0
,,,,,,,,,,,,,,,,,,,,,,,
False,85848479.0,nirmaainun01,2789.0,2085384010.0,"Makasih kak udah bisa Netflix nya, petunjuk dari seller jelas",521.0,650.0,1582672041.0,0.0,3914566197.0,1582672041.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,85849956.0
,,,,,,,,,,,,,,,,,,,,,,,
False,57079214.0,hapsell,2789.0,2098518017.0,Okkkkkkkkkkkkk,521.0,650.0,1583022120.0,0.0,3914566197.0,1583022120.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,57080638.0
,,,,,,,,,,,,,,,,,,,,,,,
False,21983926.0,speed2017,2789.0,2107780130.0,Respon cepat. Ada masalah langsung ditanggapi. Good seller. ,521.0,650.0,1583277436.0,0.0,3914566197.0,1583277436.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,21985262.0
,,,,,,,,,,,,,,,,,,,,,,,
False,73384768.0,faizalsandyasa,2789.0,2110434486.0,"Mantaaap jiwa,, bagus dan cepat respon nya,, puas belanja dsn,, trmksh gan",521.0,650.0,1583324151.0,0.0,3914566197.0,1583324151.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,73386232.0
,,,,,,,,,,,,,,,,,,,,,,,
False,7212786.0,putsyah,2789.0,2089836875.0,"Awalnya susah untuk login, tapi respon baik dan cepat dan akhirnya lancar nonton",521.0,650.0,1582782885.0,0.0,3914566197.0,1582782885.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,7214079.0
,,,,,,,,,,,,,,,,,,,,,,,
False,189152212.0,akunbelanja2,2789.0,2104487563.0,it works like a charm.,521.0,650.0,1583197045.0,0.0,3914566197.0,1583197045.0,,NETFLIX PREMIUM 1 BULAN ANTI ON,1.0,1147.0,12.0,2.0,1.0,6.0,2514.0,5.0,157852268.0,189154974.0
,,,,,,,,,,,,,,,,,,,,,,,
